data_hora,descricao_situacao,descricao_tramitacao,despacho,id_prop,id_situacao,id_tipo_tramitacao,regime,sequencia,sigla_orgao,uri_orgao,url,fase,evento
2012-08-30T10:09:00Z,NA,Parecer do Relator,"Parecer do Relator, Dep. Moreira Mendes (PSD-RO), pela constitucionalidade, juridicidade e técnica legislativa deste, do substitutivo da Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural, com emenda, do PL 1567/2011, do PL 1779/2011, do PL 3125/2000, com emenda, do PL 5852/2001, do PL 5884/2005, do PL 6189/2005, com emenda, do PL 2495/2000, com emenda, do PL 3063/2011, e do PL 4166/2012, apensados.",46249,NA,322,"Prioridade (Art. 151, II, RICD)",87,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1022067,discussao_deliberacao,NA
2012-10-09T00:00:00Z,NA,Devolução ao Relator,"Devolvido ao Relator, Dep. Moreira Mendes (PSD-RO)",46249,NA,170,"Prioridade (Art. 151, II, RICD)",88,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,discussao_deliberacao,NA
2013-05-21T11:15:00Z,NA,Recebimento - Relator,"Apresentação do Parecer do Relator n. 3 CCJC, pelo Deputado Moreira Mendes (PSD-RO).",46249,NA,501,"Prioridade (Art. 151, II, RICD)",89,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1090497,discussao_deliberacao,NA
2013-05-21T11:15:00Z,NA,Parecer do Relator,"Parecer do Relator, Dep. Moreira Mendes (PSD-RO), pela constitucionalidade, juridicidade e técnica legislativa deste, do Substitutivo da Comissão de Agricultura, Abastecimento e Desenvolvimento Rural, do PL 1567/2011, do PL 1779/2011, do PL 3125/2000, do PL 5852/2001, do PL 5884/2005, do PL 6189/2005, do PL 2495/2000, do PL 3063/2011, e do PL 4166/2012, apensados, com emendas.",46249,NA,322,"Prioridade (Art. 151, II, RICD)",90,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1090497,discussao_deliberacao,NA
2014-10-08T00:00:00Z,NA,Publicação de Proposição,"Encaminhada à publicação. Parecer da Comissão de Seguridade Social e Família e da Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural Publicado no DCD de 09/10/14, PÁG 172 COL 01, Letra A.",46249,NA,604,"Prioridade (Art. 151, II, RICD)",91,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1290869,discussao_deliberacao,NA
2014-11-17T00:00:00Z,NA,Devolução ao Relator,"Devolvido ao Relator, Dep. Moreira Mendes (PSD-RO), a pedido.",46249,NA,170,"Prioridade (Art. 151, II, RICD)",92,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,discussao_deliberacao,NA
2014-12-19T16:16:00Z,NA,Recebimento - Relator (Sem Manifestação),Devolvida sem Manifestação.,46249,NA,507,"Prioridade (Art. 151, II, RICD)",93,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,discussao_deliberacao,NA
2015-04-23T00:00:00Z,NA,Designação de Relator,"Designado Relator, Dep. Félix Mendonça Júnior (PDT-BA)",46249,NA,320,"Prioridade (Art. 151, II, RICD)",94,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,relatoria,NA
2015-08-07T12:23:00Z,NA,Recebimento - Relator,"Apresentação do Parecer do Relator n. 4 CCJC, pelo Deputado Félix Mendonça Júnior (PDT-BA).",46249,NA,501,"Prioridade (Art. 151, II, RICD)",95,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1368302,relatoria,NA
2015-08-07T12:23:00Z,NA,Parecer do Relator,"Parecer do Relator, Dep. Félix Mendonça Júnior (PDT-BA)",46249,NA,322,"Prioridade (Art. 151, II, RICD)",96,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1368302,discussao_deliberacao,NA
2015-08-25T18:39:00Z,NA,Recebimento - Relator,"Apresentação do Parecer do Relator n. 5 CCJC, pelo Deputado Félix Mendonça Júnior (PDT-BA).",46249,NA,501,"Prioridade (Art. 151, II, RICD)",97,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1376678,discussao_deliberacao,NA
2015-08-25T18:39:00Z,NA,Parecer do Relator,"Parecer do Relator, Dep. Félix Mendonça Júnior (PDT-BA), pela constitucionalidade, juridicidade e técnica legislativa deste, do PL 5852/2001, do PL 5884/2005, do PL 1567/2011, do PL 1779/2011, PL 4166/2012, apensados; do Substitutivo da Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural; e do PL 3125/2000, do PL 6189/2005, do PL 2495/2000 e do PL 3063/2011, apensados, com emendas.",46249,NA,322,"Prioridade (Art. 151, II, RICD)",98,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1376678,discussao_deliberacao,NA
2015-09-23T00:00:00Z,NA,Devolução ao Relator,"Devolvido ao Relator, Dep. Félix Mendonça Júnior (PDT-BA), em virtude de novo apensado.",46249,NA,170,"Prioridade (Art. 151, II, RICD)",99,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,discussao_deliberacao,NA
2015-10-20T17:50:00Z,NA,Recebimento - Relator,"Apresentação do Parecer do Relator n. 6 CCJC, pelo Deputado Félix Mendonça Júnior (PDT-BA).",46249,NA,501,"Prioridade (Art. 151, II, RICD)",100,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1402098,discussao_deliberacao,NA
2015-10-20T17:50:00Z,NA,Parecer do Relator,"Parecer do Relator, Dep. Félix Mendonça Júnior (PDT-BA).",46249,NA,322,"Prioridade (Art. 151, II, RICD)",101,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1402098,discussao_deliberacao,NA
2015-10-28T14:50:00Z,NA,Recebimento - Relator,"Apresentação do Parecer do Relator, PRL 7 CCJC, pelo Dep. Félix Mendonça Júnior",46249,NA,501,"Prioridade (Art. 151, II, RICD)",102,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1405523,discussao_deliberacao,NA
2015-10-28T14:50:00Z,NA,Parecer do Relator,"Parecer do Relator, Dep. Félix Mendonça Júnior (PDT-BA), pela constitucionalidade, juridicidade e técnica legislativa deste; do PL 5852/2001, do PL 5884/2005, do PL 1567/2011, do PL 1779/2011, PL 4166/2012, do PL 3125/2000, com emenda, do PL 6189/2005, com emenda, do PL 2495/2000, com emenda, do PL 3063/2011, com emenda, e do PL 2954/2015, com emenda, apensados; e do Substitutivo da Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural.",46249,NA,322,"Prioridade (Art. 151, II, RICD)",103,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1405523,discussao_deliberacao,NA
2015-12-16T10:59:00Z,NA,Recebimento - Relator,"Apresentação do Parecer do Relator, PRL 8 CCJC, pelo Dep. Félix Mendonça Júnior",46249,NA,501,"Prioridade (Art. 151, II, RICD)",104,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1424359,discussao_deliberacao,NA
2015-12-16T10:59:00Z,NA,Parecer do Relator,"Parecer do Relator, Dep. Félix Mendonça Júnior (PDT-BA), pela constitucionalidade, juridicidade e técnica legislativa deste, do PL 5852/2001, do PL 5884/2005, do PL 1567/2011, do PL 1779/2011, do PL 4166/2012, apensados, e do Substittutivo da Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural; pela constitucionalidade, com emendas, juridicidade e técnica legislativa do PL 3125/2000, do PL 6189/2005, do PL 2495/2000 e do PL 3063/2011, apensados; e pela constitucionalidade, juridicidade e técnica legislativa, com emendas, do PL 2954/2015 e do PL 3649/2015, apensados.",46249,NA,322,"Prioridade (Art. 151, II, RICD)",105,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1424359,discussao_deliberacao,NA
2016-05-03T00:00:00Z,NA,Devolução ao Relator,"Devolvido ao Relator, Dep. Félix Mendonça Júnior (PDT-BA).",46249,NA,170,"Prioridade (Art. 151, II, RICD)",106,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,discussao_deliberacao,NA
2016-06-02T14:00:00Z,NA,Apresentação de Requerimento,"Apresentação do Requerimento de Participação ou Realização de Eventos fora da Câmara n. 34/2016, pelo Deputado Nilto Tatto (PT-SP), que: ""Requer a realização de Seminário, na cidade de São Paulo/SP, para debater sobre riscos decorrentes do uso de agrotóxicos, no contexto dos PLs nos 3200, de 2015 e 1687, de 2015"".",46249,NA,194,"Prioridade (Art. 151, II, RICD)",109,PL629902,https://dadosabertos.camara.leg.br/api/v2/orgaos/537804,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1463494,discussao_deliberacao,NA
2016-06-02T16:21:00Z,NA,Recebimento - Relator,"Apresentação do Parecer do Relator n. 9 CCJC, pelo Deputado Félix Mendonça Júnior (PDT-BA).",46249,NA,501,"Prioridade (Art. 151, II, RICD)",107,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1463621,discussao_deliberacao,NA
2016-06-02T16:21:00Z,NA,Parecer do Relator,"Parecer do Relator, Dep. Félix Mendonça Júnior (PDT-BA), pela constitucionalidade, juridicidade e técnica legislativa deste, do PL 5852/2001, do PL 5884/2005, do PL 1567/2011, do PL 1779/2011, do PL 4166/2012 e do PL 4933/2016, apensados; do PL 2495/2000, do PL 3125/2000, do PL 6189/2005 e do PL 3063/2011, apensados, com emendas saneadoras de constitucionalidade; do PL 3649/2015, apensado, com emenda saneadora de técnica legislativa; e do Substitutivo da Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural.",46249,NA,322,"Prioridade (Art. 151, II, RICD)",108,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1463621,discussao_deliberacao,NA
2016-06-07T14:30:00Z,NA,Não Deliberado,Não deliberado.,46249,NA,1008,"Prioridade (Art. 151, II, RICD)",111,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,discussao_deliberacao,NA
2016-06-07T15:20:00Z,Pronta para Pauta,Apresentação de Requerimento,"Apresentação do Requerimento n. 4597/2016, pelo Deputado Luiz Nishimori (PR-PR), que: ""Requer a apensação do Projeto de Lei nº 6.299/2002, que ""altera os arts 3º e 9º da Lei nº 7.802, de 11 de julho de 1989, que dispõe sobre a pesquisa, a experimentação, a produção, a embalagem e rotulagem, o transporte, o armazenamento, a comercialização, a propaganda comercial, a utilização, a importação, a exportação, o destino final dos resíduos e embalagens, o registro, a classificação, o controle, a inspeção e a fiscalização de agrotóxicos, seus componentes e afins, e dá outras providências"", ao Projeto de Lei nº 1.687/2015, que ""altera a Lei nº 7.802, de 11 de julho de 1989, para instituir a Política Nacional de Apoio aos Agrotóxicos e Afins de Baixa Periculosidade"""".",46249,924,194,"Prioridade (Art. 151, II, RICD)",110,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1464704,discussao_deliberacao,NA
2016-06-08T10:00:00Z,NA,Não Deliberado,Não deliberado.,46249,NA,1008,"Prioridade (Art. 151, II, RICD)",112,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,discussao_deliberacao,NA
2016-06-14T14:30:00Z,NA,Não Deliberado,Não deliberado.,46249,NA,1008,"Prioridade (Art. 151, II, RICD)",113,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,discussao_deliberacao,NA
2016-06-15T10:00:00Z,NA,Não Deliberado,Não deliberado.,46249,NA,1008,"Prioridade (Art. 151, II, RICD)",114,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,discussao_deliberacao,NA
2016-06-20T00:00:00Z,NA,Notificação de Apensação,"Deferido o Requerimento n. 4.597/2016, conforme despacho do seguinte teor: ”Defiro o Requerimento n. 4.597/2016, nos termos dos arts. 142 e 143, II, “b”, do RICD, para determinar a apensação do Projeto de Lei n. 1.687/2015 ao Projeto de Lei n. 6.299/2002. Por conseguinte, determino a alteração do nome da Comissão Especial do Projeto de Lei n. 1.687/2015, para passar a se referir ao Projeto de Lei n. 6.299/2002, que encabeçará o bloco em apreciação. Publique-se. Oficie-se.[ATUALIZAÇÃO DO DESPACHO DO PL N. 6.299/2002: À CDEICS, à CMADS, à CSSF, à CAPADR, à CFT (mérito e art. 54 do RICD) e à CCJC (mérito e art. 54 do RICD). Proposição sujeita a apreciação do Plenário. . Regime de Tramitação: Prioridade.]”",46249,NA,504,"Prioridade (Art. 151, II, RICD)",115,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1469644,discussao_deliberacao,NA
2016-06-20T00:00:00Z,NA,Distribuição ,Despacho a Confirmar.,46249,NA,110,"Prioridade (Art. 151, II, RICD)",116,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1469653,discussao_deliberacao,NA
2016-06-20T00:00:00Z,NA,Distribuição ,"À Comissão de  Especial destinada a proferir parecer ao Projeto de Lei nº 6299, de 2002, do Senado Federal, que ""altera os arts 3º e 9º da Lei nº 7.802, de 11 de julho de 1989, que dispõe sobre a pesquisa, a experimentação, a produção, a embalagem e rotulagem, o transporte, o armazenamento, a comercialização, a propaganda comercial, a utilização, a importação, a exportação, o destino final dos resíduos e embalagens, o registro, a classificação, o controle, a inspeção e a fiscalização de agrotóxicos, seus componentes e afins, e dá outras providências"", e apensados
Proposição Sujeita à Apreciação do Plenário",46249,NA,110,"Prioridade (Art. 151, II, RICD)",119,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1469653,discussao_deliberacao,NA
2016-06-20T23:00:00Z,NA,Encaminhamento,Despacho Chancelado,46249,NA,180,"Prioridade (Art. 151, II, RICD)",117,SGMGAB,https://dadosabertos.camara.leg.br/api/v2/orgaos/100045,NA,discussao_deliberacao,NA
2016-06-20T23:00:00Z,NA,Notificações,Notificação à Sinopse de Despacho Chancelado,46249,NA,1005,"Prioridade (Art. 151, II, RICD)",118,SGMGAB,https://dadosabertos.camara.leg.br/api/v2/orgaos/100045,NA,discussao_deliberacao,NA
2016-06-20T23:00:00Z,NA,Publicação de Proposição,Encaminhamento de Despacho de Distribuição à CCP para publicação.,46249,NA,604,"Prioridade (Art. 151, II, RICD)",120,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,discussao_deliberacao,NA
2016-06-21T00:00:00Z,NA,Notificações,À CCJC o memorando nº 143/2016 solicitando devolução deste.,46249,NA,1005,"Prioridade (Art. 151, II, RICD)",122,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1469867,discussao_deliberacao,NA
2016-06-21T00:00:00Z,NA,Notificações,À CESP PL 6299_02 o memorando nº 144/16 informando apensação do PL 1687/15 a este.,46249,NA,1005,"Prioridade (Art. 151, II, RICD)",123,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1469881,discussao_deliberacao,NA
2016-06-21T10:00:00Z,NA,Não Deliberado,Não deliberado.,46249,NA,1008,"Prioridade (Art. 151, II, RICD)",121,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,discussao_deliberacao,NA
2016-06-22T00:00:00Z,NA,Devolução à CCP,Devolução à CCP.,46249,NA,1010,"Prioridade (Art. 151, II, RICD)",124,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,relatoria,NA
2016-06-22T00:00:00Z,NA,Designação de Relator,"Designado Relator, Dep. Luiz Nishimori (PR-PR)",46249,NA,320,"Prioridade (Art. 151, II, RICD)",129,PL629902,https://dadosabertos.camara.leg.br/api/v2/orgaos/537804,NA,relatoria,NA
2016-06-22T09:40:00Z,NA,Encaminhamento,Encaminhado à(ao) CCP através da guia de Remessa (GR/CCJC) nº 540/2016.,46249,NA,180,"Prioridade (Art. 151, II, RICD)",125,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,relatoria,NA
2016-06-22T09:44:00Z,NA,Recebimento,"Recebimento pela CCP, com as proposições PL-2495/2000, PL-3125/2000, PL-5852/2001, PL-5884/2005, PL-6189/2005, PL-1567/2011, PL-1779/2011, PL-3063/2011, PL-4166/2012, PL-1687/2015, PL-3200/2015, PL-3649/2015, PL-4933/2016 apensadas.",46249,NA,500,"Prioridade (Art. 151, II, RICD)",126,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,NA,relatoria,NA
2016-06-22T11:09:00Z,NA,Encaminhamento,Encaminhado à(ao) PL629902 através da guia de Remessa (GR/CCP) nº 6851/2016.,46249,NA,180,"Prioridade (Art. 151, II, RICD)",127,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,NA,relatoria,NA
2016-06-22T11:16:00Z,NA,Recebimento,"Recebimento pela PL629902, com as proposições PL-2495/2000, PL-3125/2000, PL-5852/2001, PL-5884/2005, PL-6189/2005, PL-1567/2011, PL-1779/2011, PL-3063/2011, PL-4166/2012, PL-1687/2015, PL-3200/2015, PL-3649/2015, PL-4933/2016 apensadas.",46249,NA,500,"Prioridade (Art. 151, II, RICD)",128,PL629902,https://dadosabertos.camara.leg.br/api/v2/orgaos/537804,NA,relatoria,NA
2016-06-27T17:01:00Z,NA,Apresentação de Requerimento,"Apresentação do Requerimento de Audiência Pública n. 35/2016, pelo Deputado Nilto Tatto (PT-SP), que: ""Requer realização de audiência pública para debater a produção agrícola orgânica e agroecológica em larga escala, sendo convidados os Srs. Pedro Paulo Diniz, proprietário da Fazenda Toca; e Ernest Gotsch, especialista em produção agroecológica"".",46249,NA,194,"Prioridade (Art. 151, II, RICD)",130,PL629902,https://dadosabertos.camara.leg.br/api/v2/orgaos/537804,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1471519,relatoria,NA
2016-06-28T17:05:00Z,NA,Apresentação de Requerimento,"Apresentação do Requerimento de Audiência Pública n. 36/2016, pela Deputada Tereza Cristina (PSB-MS), que: ""Requer realização de audiência pública no âmbito da Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 6299, de 2002, para debater o gerenciamento de riscos químicos ocupacionais, sendo convidado o Oncologista Paulo Hoff"".",46249,NA,194,"Prioridade (Art. 151, II, RICD)",131,PL629902,https://dadosabertos.camara.leg.br/api/v2/orgaos/537804,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1472053,relatoria,NA
2016-07-04T11:10:00Z,NA,Apresentação de Requerimento,"Apresentação do Requerimento n. 37/2016, pelo Deputado Luiz Nishimori (PR-PR), que: ""Solicita ao Ministério da Saúde que se encaminhem todas as informações em relação a reuniões, atas e deliberações que ocorreram sobre a Consulta Pública nº 87 da Agência Nacional de Vigilância Sanitária (ANVISA), publicada no D.O.U. de 5 de outubro de 2015, a qual abria prazo para que fossem apresentadas críticas e sugestões relativas à proposta de Resolução que dispõe sobre os critérios e exigências para avaliação toxicológica de agrotóxicos, componentes e afins"".",46249,NA,194,"Prioridade (Art. 151, II, RICD)",132,PL629902,https://dadosabertos.camara.leg.br/api/v2/orgaos/537804,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1473310,relatoria,NA
2016-07-04T11:11:00Z,NA,Apresentação de Requerimento,"Apresentação do Requerimento n. 38/2016, pelo Deputado Luiz Nishimori (PR-PR), que: ""Solicita ao Ministério do Meio Ambiente todas as informações sobre o processo de reavaliação do ingrediente ativo Tiametoxam e cópia integral do respectivo processo"".",46249,NA,194,"Prioridade (Art. 151, II, RICD)",133,PL629902,https://dadosabertos.camara.leg.br/api/v2/orgaos/537804,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1473311,relatoria,NA
2016-07-05T14:30:00Z,NA,Aprovação de Requerimento,"Aprovado requerimento do Sr. Nilto Tatto que requer realização de audiência pública para debater a produção agrícola orgânica e agroecológica em larga escala, sendo convidados os Srs. Pedro Paulo Diniz, proprietário da Fazenda Toca; e Ernest Gotsch, especialista em produção agroecológica.",46249,NA,195,"Prioridade (Art. 151, II, RICD)",134,PL629902,https://dadosabertos.camara.leg.br/api/v2/orgaos/537804,NA,relatoria,NA
2016-07-05T14:30:00Z,NA,Aprovação de Requerimento,"Aprovado requerimento da Sra. Tereza Cristina que requer realização de audiência pública no âmbito da Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 6299, de 2002, para debater o gerenciamento de riscos químicos ocupacionais, sendo convidado o Oncologista Paulo Hoff. ",46249,NA,195,"Prioridade (Art. 151, II, RICD)",135,PL629902,https://dadosabertos.camara.leg.br/api/v2/orgaos/537804,NA,relatoria,aprovacao_parecer
2016-07-05T14:30:00Z,NA,Aprovação de Requerimento,"Aprovado requerimento do Sr. Luiz Nishimori que solicita ao Ministério da Saúde que se encaminhem todas as informações em relação a reuniões, atas e deliberações que ocorreram sobre a Consulta Pública nº 87 da Agência Nacional de Vigilância Sanitária (ANVISA), publicada no D.O.U. de 5 de outubro de 2015, a qual abria prazo para que fossem apresentadas críticas e sugestões relativas à proposta de Resolução que dispõe sobre os critérios e exigências para avaliação toxicológica de agrotóxicos, componentes e afins.",46249,NA,195,"Prioridade (Art. 151, II, RICD)",136,PL629902,https://dadosabertos.camara.leg.br/api/v2/orgaos/537804,NA,relatoria,NA
2016-07-05T14:30:00Z,NA,Aprovação de Requerimento,Aprovado requerimento do Sr. Luiz Nishimori que solicita ao Ministério do Meio Ambiente todas as informações sobre o processo de reavaliação do ingrediente ativo Tiametoxam e cópia integral do respectivo processo.,46249,NA,195,"Prioridade (Art. 151, II, RICD)",137,PL629902,https://dadosabertos.camara.leg.br/api/v2/orgaos/537804,NA,relatoria,NA
2016-07-06T09:44:00Z,NA,Apresentação de Requerimento,"Apresentação do Requerimento de Participação ou Realização de Eventos fora da Câmara n. 39/2016, pelo Deputado Dilceu Sperafico (PP-PR), que: ""Requer a realização de Seminário na cidade de Toledo/PR, para debater os PLs nº 6299 de 2002 e o Projeto de Lei nº 3200 de 2015"".",46249,NA,194,"Prioridade (Art. 151, II, RICD)",138,PL629902,https://dadosabertos.camara.leg.br/api/v2/orgaos/537804,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1474365,relatoria,NA
2016-07-14T15:45:00Z,NA,Apresentação de Requerimento,"Apresentação do Requerimento de Audiência Pública n. 40/2016, pelo Deputado Patrus Ananias (PT-MG), que: ""Requer realização de audiência pública para debater o 'Atlas de nossa agricultura envenenada', sendo convidada a Sra. Larissa Mies Bombardi, Professora no Departamento de Geografia da USP"".",46249,NA,194,"Prioridade (Art. 151, II, RICD)",139,PL629902,https://dadosabertos.camara.leg.br/api/v2/orgaos/537804,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1477587,relatoria,NA
2016-08-01T20:21:00Z,NA,Apresentação de Requerimento,"Apresentação do Requerimento de Audiência Pública n. 41/2016, pelo Deputado Luiz Carlos Hauly (PSDB-PR), que: ""Solicita realização de Audiência Pública, com a presença do Dr. Anselmo Henrique Cordeiro Lopes"".",46249,NA,194,"Prioridade (Art. 151, II, RICD)",140,PL629902,https://dadosabertos.camara.leg.br/api/v2/orgaos/537804,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1479327,relatoria,NA
2016-08-23T15:37:00Z,NA,Apresentação de Requerimento,"Apresentação do Requerimento de Participação ou Realização de Eventos fora da Câmara n. 42/2016, pelo Deputado Evandro Roman (PSD-PR), que: ""Requer a realização de Seminário, na cidade de Cascavel, Paraná, para debater os Projetos de Lei nº 6299, de 2002 e o de nº 3200, de 2015"".",46249,NA,194,"Prioridade (Art. 151, II, RICD)",141,PL629902,https://dadosabertos.camara.leg.br/api/v2/orgaos/537804,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1485567,relatoria,NA
2016-10-06T00:00:00Z,NA,Notificações,À CESP cópia do  Ofício nº956/CE/CNS/GM/MS do Conselho Nacional de Saúde.,46249,NA,1005,"Prioridade (Art. 151, II, RICD)",142,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1497064,relatoria,NA
2016-11-22T18:01:00Z,NA,Apresentação de Requerimento,"Apresentação do Requerimento de Audiência Pública n. 43/2016, pelo Deputado Luiz Nishimori (PR-PR), que: ""Requer a realização de reuniões externas para debater os principais eixos que integram o Plano de Trabalho da Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 6.299, de 2002, e a seus apensados"".",46249,NA,194,"Prioridade (Art. 151, II, RICD)",143,PL629902,https://dadosabertos.camara.leg.br/api/v2/orgaos/537804,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1509594,relatoria,NA
2016-11-22T18:13:00Z,NA,Apresentação de Requerimento,"Apresentação do Requerimento de Audiência Pública n. 44/2016, pelo Deputado Luiz Nishimori (PR-PR), que: ""Requer realização de audiência pública no âmbito da Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 3200, de 2015, para tratar do atual contexto de culturas cujo suporte fitossanitário se encontra insuficiente, sendo convidados Daniel Kunkel, Ph.D., Diretor Associado do Projeto IR-4, focado em soluções para o manejo de pragas em pequenas culturas ('minor crops'), vinculado à Universidade Estadual de New Jersey; e Manjeet Sethi, Ph.D., Diretor Executivo do Centro de Manejo de Pragas do Departamento de Agricultura e Agro Alimentos do Canadá (AAFC)"".",46249,NA,194,"Prioridade (Art. 151, II, RICD)",144,PL629902,https://dadosabertos.camara.leg.br/api/v2/orgaos/537804,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1509643,relatoria,NA
2016-11-29T18:02:00Z,NA,Apresentação de Requerimento,"Apresentação do Requerimento de Audiência Pública n. 45/2016, pelo Deputado Alessandro Molon (REDE-RJ), que: ""Requer a realização de Audiência Pública para debater propostas relativas à Regulamentação de Defensivos Fitossanitários (agrotóxicos), sendo convidados Wanderley Pignati, Professor da UFMT; João Suender, Membro da Campanha Nacional contra os Agrotóxicos; Fernando Carneiro, Diretor da Fiocruz Ceará; Iara Campos, Ministério da Saúde; e Representante do Instituto Nacional de Câncer (INCA)"".",46249,NA,194,"Prioridade (Art. 151, II, RICD)",145,PL629902,https://dadosabertos.camara.leg.br/api/v2/orgaos/537804,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1511765,relatoria,requerimento_audiencia_publica
